"Points:0","Points:1","Points:2"
-0.008853,0.005287,-0.002085
-0.008056,0.005368,-0.001906
-0.006787,0.005407,-0.001902
-0.006312,0.00508,-0.002141
-0.005434,0.005435,-0.002361
-0.004282,0.004728,-0.002293
-0.003678,0.004485,-0.001878
-0.003604,0.005411,-0.00187
-0.002395,0.004933,-0.001515
-0.002446,0.004871,-0.002617
-0.001887,0.004295,-0.002431
-0.001184,0.004323,-0.001966
-0.000302,0.004246,-0.002417
-0.000265,0.004544,-0.00192
-0.000458,0.005433,-0.001879
0.000394,0.004447,-0.00208
0.001192,0.004601,-0.002275
0.00101,0.004594,-0.001584
0.002235,0.005408,-0.001799
0.003009,0.004686,-0.001744
0.00372,0.005458,-0.001487
-0.019761,0.006399,-0.001972
-0.019762,0.005957,-0.001643
-0.019324,0.006712,-0.002054
-0.01781,0.0055,-0.002424
-0.018505,0.00613,-0.002402
-0.017297,0.006086,-0.002244
-0.01666,0.006343,-0.001899
-0.015566,0.005969,-0.002108
-0.015003,0.00662,-0.001711
-0.01478,0.005811,-0.002274
-0.014413,0.005746,-0.001733
-0.01414,0.005885,-0.001522
-0.013445,0.005769,-0.001891
-0.013411,0.006102,-0.001533
-0.012337,0.005972,-0.002104
-0.011547,0.005806,-0.002277
-0.011528,0.006668,-0.001581
-0.011331,0.005737,-0.002353
-0.01047,0.006476,-0.002493
-0.01062,0.005952,-0.002415
-0.010216,0.005792,-0.001483
-0.009797,0.006468,-0.001661
-0.009714,0.005904,-0.002525
-0.009008,0.006761,-0.002526
-0.008189,0.005512,-0.002326
-0.007533,0.00614,-0.0018
-0.007612,0.00664,-0.001765
-0.00731,0.006395,-0.001984
-0.004386,0.005549,-0.001639
-0.003884,0.006072,-0.002106
-0.002427,0.005686,-0.001866
-0.001455,0.005771,-0.002281
-0.001835,0.005674,-0.001542
-0.000828,0.00552,-0.001831
-0.000657,0.006494,-0.001552
8.1e-05,0.006718,-0.002072
0.000899,0.006025,-0.002019
0.002245,0.006365,-0.001845
-0.019115,0.006899,-0.002175
-0.018855,0.007101,-0.002098
-0.01855,0.007344,-0.002263
-0.018099,0.00705,-0.002326
-0.018038,0.00775,-0.002246
-0.017612,0.007269,-0.001574
-0.017068,0.006891,-0.002365
-0.017227,0.008032,-0.001699
-0.016135,0.00746,-0.002339
-0.015728,0.007246,-0.002382
-0.015811,0.007798,-0.001661
-0.014391,0.007033,-0.001664
-0.012942,0.006819,-0.001755
-0.012896,0.007426,-0.002286
-0.012377,0.007312,-0.001886
-0.011751,0.007251,-0.001841
-0.011188,0.007621,-0.001452
-0.010896,0.006837,-0.002341
-0.010639,0.007324,-0.001932
-0.010007,0.007633,-0.002084
-0.010169,0.00706,-0.002362
-0.008608,0.006844,-0.001449
-0.00951,0.007884,-0.002341
-0.00956,0.007268,-0.001659
-0.008945,0.007855,-0.002331
-0.007925,0.007056,-0.001669
-0.007418,0.007775,-0.002456
-0.006671,0.006852,-0.001728
-0.006503,0.00783,-0.002368
-0.006107,0.007031,-0.001451
-0.004744,0.006878,-0.001802
-0.005773,0.007563,-0.001928
-0.005231,0.007422,-0.002091
-0.00397,0.007976,-0.001458
-0.002699,0.007183,-0.002208
-0.00307,0.007893,-0.001718
-0.001339,0.007281,-0.00195
-0.000878,0.008016,-0.002051
-0.000378,0.007138,-0.001781
0.000551,0.006881,-0.001574
0.000968,0.007604,-0.001926
-0.019798,0.00927,-0.002107
-0.01656,0.008278,-0.001984
-0.015311,0.008435,-0.002137
-0.014692,0.008166,-0.001467
-0.014801,0.008547,-0.001955
-0.014128,0.008741,-0.001571
-0.013832,0.00835,-0.002304
-0.013323,0.009178,-0.002367
-0.0128,0.008647,-0.00209
-0.012771,0.008263,-0.001688
-0.012404,0.008842,-0.001533
-0.0119,0.008211,-0.002138
-0.012031,0.009162,-0.001502
-0.011505,0.008587,-0.00148
-0.010237,0.009064,-0.002163
-0.009919,0.008372,-0.001593
-0.009,0.008597,-0.002288
-0.008346,0.008153,-0.002519
-0.007907,0.008217,-0.001946
-0.007886,0.008883,-0.001984
-0.007922,0.009052,-0.002422
-0.007151,0.009002,-0.002229
-0.007048,0.008716,-0.001575
-0.006197,0.008805,-0.002277
-0.006468,0.009312,-0.002424
-0.00524,0.008611,-0.001994
-0.005409,0.009149,-0.001573
-0.004896,0.008815,-0.002355
-0.004067,0.008126,-0.00237
-0.004669,0.009141,-0.001658
-0.004169,0.008947,-0.002126
-0.00353,0.009016,-0.001757
-0.004026,0.009317,-0.002127
-0.002829,0.009091,-0.001914
0.001031,0.009281,-0.001711
-0.013069,0.009438,-0.001533
-0.010319,0.009789,-0.001599
-0.010145,0.010421,-0.001983
-0.009579,0.010366,-0.001812
-0.008449,0.010415,-0.001825
-0.005142,0.009393,-0.002201
-0.005622,0.009366,-0.002312
-0.004024,0.009829,-0.002478
-0.000379,0.009361,-0.001561
-0.00904,0.011089,-0.001497
-0.018965,-0.007732,-0.001385
-0.019675,-0.007932,-0.00114
-0.01995,-0.007198,-0.001185
-0.019422,-0.006413,-0.001272
-0.018117,-0.007203,-0.001053
-0.018296,-0.006922,-0.001281
-0.017748,-0.006326,-0.001199
-0.016967,-0.006475,-0.001039
-0.018935,-0.004925,-0.00103
-0.018624,-0.005616,-0.001181
-0.017695,-0.00484,-0.001046
-0.016235,-0.005976,-0.001005
-0.016939,-0.005465,-0.001141
-0.015457,-0.005788,-0.000991
-0.014801,-0.005567,-0.001027
-0.01421,-0.005552,-0.00131
-0.013579,-0.005271,-0.001243
-0.01307,-0.004927,-0.001065
-0.012421,-0.004936,-0.001024
-0.010788,-0.005454,-0.001232
-0.008051,-0.00489,-0.001187
-0.00487,-0.004983,-0.001322
-0.003832,-0.005068,-0.001427
-0.002422,-0.00496,-0.001336
-0.01914,-0.003554,-0.001389
-0.018679,-0.003814,-0.001121
-0.016289,-0.004529,-0.001139
-0.016885,-0.00394,-0.000923
-0.015475,-0.004405,-0.001094
-0.014549,-0.003455,-0.001169
-0.014309,-0.00438,-0.001192
-0.013207,-0.003822,-0.00138
-0.013583,-0.003744,-0.001088
-0.011817,-0.004093,-0.001077
-0.011572,-0.004358,-0.001031
-0.010502,-0.004184,-0.001135
-0.010042,-0.003976,-0.001068
-0.00944,-0.004164,-0.001051
-0.008547,-0.004069,-0.001114
-0.007606,-0.004044,-0.001169
-0.006886,-0.004242,-0.001029
-0.006475,-0.003915,-0.001182
-0.005756,-0.003566,-0.00129
-0.005224,-0.004524,-0.001284
-0.00401,-0.003854,-0.001244
-0.004066,-0.003525,-0.001166
-0.01964,-0.003307,-0.001183
-0.019083,-0.002647,-0.00129
-0.017742,-0.00341,-0.001085
-0.017051,-0.0023,-0.001294
-0.016577,-0.002801,-0.001286
-0.015909,-0.003423,-0.001305
-0.01551,-0.003342,-0.001058
-0.015732,-0.002536,-0.001316
-0.014435,-0.002726,-0.000846
-0.013261,-0.002694,-0.001443
-0.01235,-0.002972,-0.001199
-0.010978,-0.00241,-0.000913
-0.010331,-0.002719,-0.00104
-0.009009,-0.002822,-0.00091
-0.008762,-0.003229,-0.001201
-0.007641,-0.003267,-0.001208
-0.008028,-0.002303,-0.001057
-0.007062,-0.002419,-0.000948
-0.006245,-0.002292,-0.001215
-0.005245,-0.002636,-0.001176
-0.004945,-0.003141,-0.001218
-0.002947,-0.003388,-0.001364
-0.002157,-0.002991,-0.001128
-0.001747,-0.003398,-0.001057
-0.001311,-0.002506,-0.001163
-0.000942,-0.00243,-0.00131
-0.000214,-0.003399,-0.001172
0.00011,-0.002628,-0.001201
0.001415,-0.002163,-0.001416
0.000596,-0.003158,-0.001209
0.000941,-0.002527,-0.001309
0.002021,-0.002172,-0.001187
-0.019912,-0.00091,-0.000937
-0.019709,-0.001467,-0.001052
-0.018835,-0.001453,-0.001038
-0.018259,-0.002126,-0.001237
-0.0183,-0.001666,-0.00105
-0.017469,-0.001163,-0.000993
-0.016399,-0.001986,-0.001264
-0.016853,-0.001402,-0.001315
-0.015735,-0.001141,-0.001101
-0.015307,-0.001838,-0.001265
-0.01413,-0.002004,-0.001087
-0.012839,-0.001331,-0.001372
-0.013557,-0.001575,-0.000968
-0.012425,-0.001939,-0.000619
-0.011782,-0.001653,-0.001356
-0.01083,-0.001972,-0.001221
-0.009102,-0.000958,-0.001409
-0.009087,-0.00199,-0.001292
-0.006731,-0.00149,-0.001256
-0.005206,-0.002025,-0.001348
-0.005972,-0.001218,-0.001202
-0.003469,-0.001456,-0.001405
-0.003974,-0.00169,-0.000807
-0.002789,-0.001237,-0.000752
-0.001462,-0.001642,-0.001425
-0.00085,-0.001297,-0.001107
0.000911,-0.001434,-0.000978
-0.01999,-0.000362,-0.001217
-0.019309,0.000209,-0.00082
-0.019097,-0.000667,-0.000936
-0.018696,7.3e-05,-0.001204
-0.018457,-0.000686,-0.001109
-0.01649,-0.000769,-0.000988
-0.01729,-0.000265,-0.001119
-0.017122,0.000361,-0.001307
-0.015592,0.000234,-0.000971
-0.014842,-0.000837,-0.001152
-0.014571,-0.000457,-0.001269
-0.01419,-0.000535,-0.001213
-0.013184,-0.000596,-0.001143
-0.01196,-0.000832,-0.001264
-0.012236,0.000165,-0.001022
-0.011268,-0.000699,-0.001257
-0.011603,0.000355,-0.001165
-0.010664,-0.000851,-0.001217
-0.009884,0.000186,-0.001053
-0.009804,-0.000419,-0.001113
-0.008675,-0.000154,-0.00097
-0.008383,-0.000605,-0.001026
-0.008011,0.000279,-0.001079
-0.006452,-0.000792,-0.001383
-0.007099,-0.000409,-0.001293
-0.00595,6.9e-05,-0.001151
-0.00542,-0.000188,-0.001251
-0.003661,-0.000455,-0.001434
-0.003634,0.000359,-0.001438
-0.002689,-0.000485,-0.001439
-0.003076,6.9e-05,-0.001277
-0.001754,-0.00057,-0.001371
-0.000959,0.000286,-0.00121
-0.000743,-0.000556,-0.001154
0.000296,-0.00045,-0.001205
0.001178,0.000159,-0.001056
0.001808,-0.000534,-0.001125
0.002037,0.000353,-0.001137
-0.019733,0.000628,-0.001427
-0.019475,0.001254,-0.001147
-0.019214,0.000663,-0.001141
-0.018736,0.00128,-0.00104
-0.017516,0.001272,-0.001415
-0.018402,0.000454,-0.000614
-0.018395,0.000482,-0.00122
-0.017567,0.000434,-0.000796
-0.018096,0.001266,-0.001189
-0.017476,0.001622,-0.001179
-0.016555,0.000402,-0.00097
-0.016574,0.001611,-0.001351
-0.016527,0.001256,-0.00085
-0.016054,0.000588,-0.00144
-0.015524,0.000547,-0.001074
-0.015069,0.001363,-0.001022
-0.014295,0.000736,-0.000981
-0.012364,0.001484,-0.001394
-0.013558,0.000994,-0.001165
-0.01268,0.001299,-0.00083
-0.011077,0.000541,-0.001123
-0.011897,0.001529,-0.00134
-0.009643,0.000955,-0.000974
-0.007775,0.000615,-0.001036
-0.007312,0.001307,-0.001093
-0.006711,0.000495,-0.001228
-0.005912,0.000787,-0.001055
-0.00521,0.001055,-0.001178
-0.004864,0.000756,-0.00122
-0.004857,0.001644,-0.001187
-0.004227,0.000997,-0.001217
-0.003604,0.001391,-0.001205
-0.003182,0.000968,-0.001223
-0.002637,0.001631,-0.001206
-0.002116,0.000751,-0.001219
-0.002072,0.001672,-0.00124
-0.001529,0.000865,-0.001253
-0.001401,0.001608,-0.001284
4.8e-05,0.00083,-0.001266
0.000686,0.000846,-0.000997
0.002091,0.001306,-0.00123
0.002279,0.001014,-0.001115
-0.019964,0.002465,-0.001358
-0.019983,0.002051,-0.001202
-0.019351,0.002852,-0.001259
-0.018824,0.002009,-0.001323
-0.018609,0.001743,-0.000846
-0.018684,0.002515,-0.000968
-0.017088,0.002378,-0.00137
-0.016204,0.001745,-0.00063
-0.016622,0.002824,-0.000859
-0.016383,0.002333,-0.001184
-0.01586,0.002899,-0.001141
-0.015752,0.002451,-0.00069
-0.015363,0.002725,-0.001188
-0.015053,0.002516,-0.000876
-0.014223,0.001712,-0.000967
-0.014292,0.002739,-0.000898
-0.013726,0.002215,-0.001084
-0.013256,0.002812,-0.00105
-0.012993,0.002092,-0.001269
-0.012595,0.002312,-0.001145
-0.012083,0.002478,-0.001143
-0.011878,0.002009,-0.001279
-0.011524,0.002004,-0.001285
-0.011145,0.002945,-0.001308
-0.010884,0.001686,-0.000894
-0.010559,0.002632,-0.000828
-0.009899,0.00198,-0.00092
-0.008873,0.001693,-0.001324
-0.009074,0.002365,-0.00121
-0.008493,0.001767,-0.000975
-0.008517,0.002895,-0.001022
-0.007969,0.00286,-0.001126
-0.007602,0.002024,-0.001033
-0.007405,0.002746,-0.001312
-0.006831,0.002521,-0.001133
-0.005449,0.001674,-0.000968
-0.005524,0.002545,-0.000713
-0.005136,0.00249,-0.001065
-0.004294,0.001999,-0.001239
-0.004416,0.002651,-0.001074
-0.003644,0.002635,-0.001129
-0.001148,0.002132,-0.001389
-0.001865,0.002295,-0.001378
0.000294,0.001689,-0.001404
-0.000621,0.002818,-0.001157
0.000849,0.002803,-0.00139
0.000629,0.001711,-0.00102
0.001399,0.002106,-0.00101
0.002076,0.002399,-0.001166
0.002971,0.0026,-0.001265
-0.019636,0.003592,-0.001276
-0.019096,0.003169,-0.001003
-0.01834,0.00411,-0.001316
-0.018103,0.003536,-0.001167
-0.017709,0.00349,-0.000946
-0.017367,0.003804,-0.001164
-0.016982,0.004109,-0.001287
-0.016781,0.00349,-0.001248
-0.016332,0.004195,-0.001309
-0.016079,0.003418,-0.001272
-0.015544,0.003669,-0.001207
-0.015194,0.004127,-0.000964
-0.014079,0.003001,-0.001197
-0.014519,0.003435,-0.001009
-0.014095,0.003668,-0.00095
-0.012511,0.00309,-0.000689
-0.013563,0.003774,-0.000693
-0.012882,0.00382,-0.000819
-0.012915,0.003453,-0.000938
-0.012045,0.003794,-0.000719
-0.011116,0.004004,-0.001204
-0.010687,0.003094,-0.001436
-0.009293,0.003094,-0.001137
-0.008954,0.003157,-0.001213
-0.009126,0.004099,-0.000447
-0.008378,0.003978,-0.001256
-0.008273,0.003362,-0.00121
-0.008105,0.004061,-0.001253
-0.007588,0.004118,-0.001046
-0.007155,0.003929,-0.001088
-0.006297,0.00385,-0.001304
-0.005495,0.003621,-0.001102
-0.005112,0.004218,-0.001146
-0.004616,0.003133,-0.001039
-0.003965,0.003245,-0.000901
-0.003569,0.003789,-0.001042
-0.002203,0.003034,-0.001374
-0.00333,0.002986,-0.00098
-0.002946,0.003769,-0.001287
-0.001432,0.003101,-0.001415
-0.00202,0.003632,-0.00125
-0.000996,0.003782,-0.00115
2e-06,0.003109,-0.001282
-6.6e-05,0.003915,-0.001307
0.001455,0.003141,-0.001142
0.002352,0.003095,-0.001432
0.002069,0.004058,-0.001076
0.002983,0.003607,-0.001053
-0.019828,0.004233,-0.001365
-0.019497,0.00509,-0.001248
-0.018953,0.004413,-0.001151
-0.018007,0.00514,-0.001304
-0.017034,0.004999,-0.001288
-0.016213,0.004895,-0.00119
-0.015594,0.005125,-0.001408
-0.015627,0.004544,-0.001216
-0.014401,0.004534,-0.001029
-0.013342,0.004545,-0.001036
-0.012501,0.004819,-0.001006
-0.011632,0.00525,-0.001237
-0.010207,0.004255,-0.000788
-0.009632,0.004841,-0.000825
-0.00935,0.005461,-0.001025
-0.008443,0.004648,-0.001313
-0.00757,0.005335,-0.001098
-0.007259,0.004318,-0.000437
-0.006544,0.004332,-0.001374
-0.007182,0.004939,-0.001121
-0.00635,0.004663,-0.001145
-0.00579,0.005066,-0.000936
-0.005401,0.004448,-0.001114
-0.004657,0.004934,-0.001118
-0.004151,0.00441,-0.001348
-0.003531,0.004835,-0.001107
-0.003182,0.005296,-0.00141
-0.002978,0.004348,-0.000727
-0.00281,0.004732,-0.001136
-0.001577,0.004557,-0.001391
-0.001227,0.004644,-0.001201
-0.000245,0.004702,-0.00096
0.000923,0.004302,-0.001217
0.00232,0.004748,-0.001172
-0.018818,0.005526,-0.000725
-0.019335,0.006398,-0.001155
-0.018593,0.006562,-0.001119
-0.017825,0.005984,-0.001139
