"Points:0","Points:1","Points:2"
-0.007168,-0.001928,-0.001547
-0.006553,-0.00176,-0.001231
-0.005647,-0.001112,-0.001382
-0.005219,-0.00165,-0.001165
-0.004023,-0.001127,-0.001408
-0.003762,-0.001681,-0.000812
-0.002442,-0.001903,-0.000995
-0.000251,-0.00175,-0.00145
-0.000414,-0.002088,-0.0011
0.001672,-0.001116,-0.001423
0.002345,-0.001898,-0.00141
0.003176,-0.001148,-0.001103
-0.019238,-0.000585,-0.001388
-0.019956,-8.1e-05,-0.001039
-0.019804,8.1e-05,-0.001247
-0.019169,0.0003,-0.000977
-0.018549,-0.000685,-0.001456
-0.018406,0.000251,-0.001443
-0.017851,-3.5e-05,-0.001243
-0.0171,-0.000777,-0.001466
-0.016764,-0.000463,-0.001502
-0.017178,0.000291,-0.001241
-0.015882,0.000398,-0.001297
-0.015663,-5.6e-05,-0.001292
-0.015306,-0.000357,-0.001343
-0.014492,-0.000526,-0.001521
-0.014463,-0.000174,-0.001277
-0.013409,-0.000713,-0.001425
-0.01338,0.000335,-0.001031
-0.013015,-0.000299,-0.000993
-0.012101,-0.000529,-0.001199
-0.011259,-0.000191,-0.001167
-0.010721,-0.00027,-0.001208
-0.009437,-0.000742,-0.001239
-0.009313,-4.3e-05,-0.001136
-0.008605,0.000175,-0.001188
-0.008342,-0.000189,-0.001157
-0.007728,-0.000408,-0.001038
-0.006398,0.000209,-0.001578
-0.006691,-0.000758,-0.001329
-0.005972,-8.8e-05,-0.001247
-0.004913,4.2e-05,-0.001465
-0.005433,-0.000419,-0.001213
-0.004589,-0.000604,-0.001524
-0.004168,0.00017,-0.001498
-0.003451,-0.000821,-0.001266
-0.004302,-0.000376,-0.001097
-0.002485,-0.000861,-0.000932
-0.003364,-4.7e-05,-0.001321
-0.001935,-0.000784,-0.001274
-0.002065,0.000268,-0.001127
-0.001353,-0.000559,-0.001116
-0.000465,-0.000797,-0.000931
-1.4e-05,-0.000172,-0.000972
0.000661,-0.000782,-0.001492
0.001105,-0.000465,-0.000911
0.003618,-0.000594,-0.001158
0.004376,0.000243,-0.001068
-0.018849,0.000921,-0.001513
-0.019999,0.000954,-0.001078
-0.01994,0.001652,-0.001195
-0.019525,0.001283,-0.001027
-0.017519,0.001232,-0.001467
-0.0184,0.001087,-0.001046
-0.017968,0.000865,-0.001153
-0.017296,0.000621,-0.000997
-0.016528,0.00145,-0.001203
-0.01644,0.000634,-0.00122
-0.015861,0.00111,-0.00124
-0.01453,0.000437,-0.001048
-0.014844,0.000982,-0.001112
-0.014843,0.000997,-0.001118
-0.013685,0.001569,-0.001143
-0.013023,0.000501,-0.00093
-0.013079,0.001474,-0.001097
-0.011618,0.001304,-0.001077
-0.011413,0.000614,-0.001011
-0.010249,0.000449,-0.001045
-0.010966,0.001187,-0.001049
-0.010841,0.001383,-0.001073
-0.010208,0.000924,-0.001286
-0.009611,0.001496,-0.001234
-0.009252,0.000975,-0.001071
-0.007563,0.001387,-0.001561
-0.008245,0.001072,-0.001125
-0.007775,0.001354,-0.000866
-0.006878,0.001627,-0.001318
-0.00653,0.00077,-0.000929
-0.006152,0.000923,-0.001194
-0.005364,0.000514,-0.001508
-0.005295,0.001267,-0.001433
-0.005533,0.001168,-0.001108
-0.005712,0.00154,-0.001199
-0.004599,0.000891,-0.001104
-0.004076,0.0013,-0.000887
-0.002505,0.000791,-0.001477
-0.003009,0.000486,-0.000965
-0.003272,0.001159,-0.001271
-0.001638,0.001114,-0.001356
-0.001343,0.000855,-0.001314
-0.000767,0.00077,-0.001013
0.000258,0.001081,-0.001059
0.00083,0.000811,-0.001578
0.002272,0.000457,-0.001317
0.003412,0.000552,-0.001434
0.003662,0.001381,-0.00122
-0.018964,0.001727,-0.000996
-0.019595,0.002177,-0.001211
-0.018867,0.002663,-0.001298
-0.017566,0.00195,-0.001508
-0.018085,0.001771,-0.001275
-0.018653,0.00248,-0.001183
-0.018055,0.002795,-0.001234
-0.017234,0.002267,-0.001182
-0.017218,0.002667,-0.000635
-0.015741,0.00259,-0.001248
-0.015676,0.002444,-0.000935
-0.01531,0.002435,-0.001002
-0.014541,0.002641,-0.000905
-0.013922,0.002418,-0.001213
-0.01332,0.002651,-0.001083
-0.012879,0.002277,-0.001131
-0.012712,0.001934,-0.000485
-0.01239,0.001908,-0.001105
-0.012062,0.002744,-0.001057
-0.011385,0.002158,-0.00131
-0.01156,0.002068,-0.000946
-0.010213,0.00171,-0.001128
-0.010354,0.002621,-0.001094
-0.010311,0.002483,-0.001289
-0.009153,0.001937,-0.001448
-0.009576,0.002258,-0.001316
-0.009152,0.002887,-0.000653
-0.007908,0.002718,-0.001384
-0.007601,0.001905,-0.001379
-0.007297,0.002435,-0.001199
-0.006548,0.002372,-0.001474
-0.00662,0.001943,-0.001187
-0.006224,0.002247,-0.001208
-0.004824,0.002645,-0.001395
-0.004487,0.002202,-0.001208
-0.004084,0.002464,-0.000845
-0.00336,0.002059,-0.001417
-0.003003,0.002115,-0.001371
-0.002405,0.001867,-0.001371
-0.002499,0.002613,-0.001139
-0.001661,0.00246,-0.001444
-0.001464,0.00225,-0.001389
-0.000875,0.002031,-0.001491
2.5e-05,0.00174,-0.000925
-0.000635,0.002832,-0.001298
-0.000282,0.002584,-0.001055
0.000855,0.002621,-0.001265
0.001661,0.002021,-0.000854
0.003122,0.001891,-0.001147
0.004267,0.002557,-0.001439
-0.019842,0.00304,-0.001254
-0.019288,0.002951,-0.001291
-0.018955,0.003428,-0.001091
-0.018907,0.004207,-0.001208
-0.018643,0.004015,-0.001098
-0.018013,0.003774,-0.001169
-0.017985,0.003976,-0.001286
-0.01713,0.003487,-0.001527
-0.01715,0.002952,-0.001117
-0.017268,0.003873,-0.001142
-0.016544,0.003874,-0.000993
-0.016528,0.004219,-0.001275
-0.015501,0.003817,-0.001586
-0.01472,0.003837,-0.000945
-0.014355,0.004126,-0.000991
-0.014269,0.003261,-0.000844
-0.013701,0.003551,-0.001063
-0.013313,0.004031,-0.001002
-0.013127,0.003413,-0.000826
-0.012765,0.003175,-0.000962
-0.011963,0.004092,-0.000823
-0.011855,0.003376,-0.000965
-0.011216,0.003503,-0.001104
-0.010983,0.003503,-0.001542
-0.010416,0.004,-0.00116
-0.009436,0.003114,-0.000837
-0.009337,0.003478,-0.001332
-0.008935,0.004173,-0.000867
-0.008435,0.003855,-0.001386
-0.007713,0.003067,-0.000798
-0.008076,0.003801,-0.000991
-0.006392,0.003494,-0.001317
-0.006268,0.003236,-0.001258
-0.006327,0.004073,-0.001146
-0.005774,0.004176,-0.001466
-0.005459,0.004015,-0.00153
-0.005082,0.003004,-0.00092
-0.005114,0.003831,-0.001041
-0.003994,0.003651,-0.001542
-0.003437,0.004017,-0.001094
-0.002418,0.003814,-0.001131
-0.001609,0.003751,-0.001582
-0.002147,0.00311,-0.00112
0.000371,0.003142,-0.001527
3.9e-05,0.004016,-0.001026
0.001118,0.004013,-0.00121
0.002451,0.003556,-0.001486
0.002398,0.003064,-0.001006
0.001731,0.00328,-0.001252
0.003703,0.003645,-0.001203
-0.019399,0.005421,-0.001486
-0.019984,0.004738,-0.000996
-0.019271,0.004668,-0.001033
-0.01871,0.005408,-0.00149
-0.017989,0.004706,-0.001363
-0.017016,0.005274,-0.001044
-0.015991,0.004734,-0.000972
-0.01546,0.004759,-0.001071
-0.01459,0.005021,-0.001155
-0.014192,0.004489,-0.001096
-0.013748,0.005252,-0.001045
-0.012639,0.004635,-0.000864
-0.012664,0.004979,-0.000997
-0.011377,0.005255,-0.001127
-0.010568,0.005144,-0.001443
-0.010183,0.004625,-0.001186
-0.009407,0.00541,-0.001237
-0.009077,0.004485,-0.001074
-0.008748,0.005208,-0.001172
-0.008218,0.004923,-0.001175
-0.007515,0.004497,-0.001013
-0.007038,0.004621,-0.001189
-0.006626,0.005347,-0.001245
-0.005797,0.004532,-0.001504
-0.005729,0.005311,-0.001308
-0.004654,0.004684,-0.001092
-0.004052,0.005139,-0.000973
-0.002556,0.00453,-0.001137
-0.000709,0.005012,-0.000951
0.000699,0.004767,-0.001053
0.001264,0.005248,-0.001139
0.002055,0.004681,-0.001337
0.002718,0.004411,-0.001315
0.003127,0.00541,-0.001308
-0.019366,0.006322,-0.00134
-0.018549,0.005958,-0.001444
-0.018081,0.005635,-0.001327
-0.017599,0.005575,-0.001113
-0.01859,0.006379,-0.000629
-0.016984,0.006387,-0.000954
-0.016384,0.006526,-0.000816
-0.015749,0.005883,-0.001203
-0.01506,0.006121,-0.001301
-0.01431,0.006245,-0.000752
-0.013503,0.006639,-0.001549
-0.01337,0.005998,-0.00114
-0.012695,0.005876,-0.001294
-0.011303,0.006349,-0.001362
-0.012203,0.006767,-0.001351
-0.011497,0.005974,-0.00096
-0.010146,0.005803,-0.00138
-0.010674,0.005943,-0.001287
-0.009513,0.00661,-0.001325
-0.009793,0.005838,-0.001116
-0.008033,0.005663,-0.001551
-0.007657,0.006415,-0.001248
-0.006708,0.006283,-0.001088
-0.006346,0.006669,-0.001031
-0.004989,0.005834,-0.001454
-0.005671,0.005835,-0.001289
-0.004271,0.006679,-0.000944
-0.002916,0.005562,-0.001269
-0.001338,0.006769,-0.001556
-0.001692,0.005682,-0.000987
-0.001806,0.00659,-0.001217
-0.000611,0.006295,-0.001465
-0.000237,0.005665,-0.001157
0.000386,0.006633,-0.001112
0.000894,0.006274,-0.001208
0.002238,0.00633,-0.00158
-0.019622,0.007117,-0.001079
-0.018303,0.00685,-0.001231
-0.017363,0.006878,-0.001125
-0.016001,0.008018,-0.001279
-0.015747,0.00757,-0.001341
