"Points:0","Points:1","Points:2"
-0.018963,-0.002641,-0.002385
-0.018072,-0.003103,-0.002548
-0.017755,-0.002722,-0.002513
-0.017097,-0.003027,-0.002497
-0.016233,-0.002982,-0.002561
-0.016141,-0.002523,-0.002136
-0.015534,-0.003142,-0.002557
-0.015196,-0.002489,-0.002182
-0.014989,-0.002716,-0.002116
-0.014811,-0.003391,-0.001831
-0.01417,-0.003184,-0.001944
-0.014162,-0.002352,-0.002402
-0.013528,-0.002634,-0.002434
-0.013186,-0.002668,-0.001948
-0.013408,-0.003239,-0.001702
-0.012709,-0.002228,-0.002493
-0.012353,-0.002768,-0.002354
-0.011128,-0.003116,-0.00266
-0.011649,-0.00341,-0.001847
-0.011881,-0.002708,-0.002474
-0.011572,-0.002298,-0.002331
-0.010879,-0.00232,-0.002587
-0.010429,-0.00271,-0.002258
-0.010204,-0.003074,-0.00207
-0.009835,-0.00317,-0.002285
-0.009203,-0.002918,-0.002212
-0.008861,-0.002379,-0.001652
-0.008417,-0.002702,-0.001914
-0.00796,-0.002546,-0.001921
-0.006924,-0.002268,-0.001945
-0.006146,-0.002893,-0.002236
-0.005416,-0.002868,-0.001722
-0.003525,-0.002976,-0.001964
-0.004171,-0.002176,-0.001866
-0.003205,-0.002582,-0.001752
-0.019506,-0.002117,-0.001921
-0.019077,-0.002019,-0.001976
-0.019881,-0.001676,-0.001843
-0.019108,-0.000888,-0.00245
-0.018349,-0.002076,-0.001869
-0.018699,-0.001635,-0.001879
-0.018136,-0.001314,-0.002482
-0.01803,-0.001762,-0.002497
-0.017091,-0.001178,-0.002669
-0.017084,-0.002118,-0.002178
-0.01627,-0.002072,-0.002575
-0.017152,-0.00089,-0.001982
-0.01672,-0.001442,-0.002624
-0.016432,-0.001023,-0.00255
-0.016375,-0.00171,-0.00181
-0.015346,-0.001983,-0.002637
-0.015382,-0.001753,-0.002674
-0.015283,-0.001163,-0.002607
-0.01394,-0.002052,-0.002548
-0.014585,-0.001386,-0.001973
-0.014246,-0.001133,-0.002206
-0.013412,-0.001443,-0.002362
-0.013397,-0.001455,-0.002365
-0.01253,-0.001522,-0.002563
-0.012416,-0.000888,-0.002595
-0.012666,-0.000879,-0.002267
-0.011851,-0.001442,-0.002858
-0.011575,-0.001873,-0.002295
-0.011354,-0.000942,-0.002614
-0.010084,-0.00205,-0.002381
-0.010878,-0.001599,-0.002507
-0.010791,-0.001013,-0.002072
-0.009551,-0.001986,-0.002213
-0.009344,-0.001165,-0.002326
-0.008847,-0.001637,-0.001663
-0.007739,-0.002046,-0.002165
-0.008494,-0.001864,-0.002179
-0.007971,-0.0011,-0.002271
-0.006942,-0.002077,-0.002071
-0.006621,-0.001861,-0.002256
-0.006215,-0.001738,-0.002208
-0.006014,-0.001096,-0.00227
-0.006435,-0.000926,-0.002246
-0.005151,-0.002113,-0.002455
-0.004822,-0.002137,-0.001673
-0.005863,-0.001443,-0.002205
-0.004696,-0.001038,-0.001638
-0.004097,-0.000998,-0.002041
-0.003249,-0.001765,-0.002379
-0.002628,-0.001818,-0.002139
-0.000912,-0.002053,-0.002122
6.1e-05,-0.001701,-0.001836
0.000415,-0.001615,-0.002189
0.001453,-0.001725,-0.00197
-0.019512,-8e-05,-0.002396
-0.019484,-0.000467,-0.002421
-0.018727,0.000218,-0.002296
-0.017936,-0.00073,-0.001795
-0.018358,-0.000176,-0.002209
-0.018098,0.000151,-0.00246
-0.017648,7.5e-05,-0.002356
-0.016782,-0,-0.002678
-0.016921,-0.000303,-0.002601
-0.016222,-0.000407,-0.002334
-0.015729,-0.000239,-0.002639
-0.01569,-0.00061,-0.002666
-0.015309,0.000315,-0.00251
-0.015101,-0.000266,-0.001916
-0.013872,-0.000809,-0.002435
-0.014865,-0.000399,-0.002525
-0.014383,-0.000168,-0.002308
-0.013864,-0.000156,-0.002403
-0.01244,-0.000114,-0.002857
-0.013232,-0.000134,-0.002148
-0.013027,0.000129,-0.002361
-0.011487,-0.000347,-0.002653
-0.011891,-0.000758,-0.002577
-0.011681,0.000261,-0.002351
-0.0103,-0.000159,-0.002497
-0.010249,-0.000843,-0.001866
-0.010909,-0.000186,-0.002051
-0.00847,0.000156,-0.00243
-0.006397,-0.000146,-0.002244
-0.004983,-0.000743,-0.002483
-0.005666,0.000321,-0.002354
-0.005455,-0.000561,-0.002192
-0.004709,-0.000451,-0.002317
-0.005098,0.000249,-0.001855
-0.003419,-0.000704,-0.002164
-0.002868,-0.000872,-0.002075
-0.002924,-0.000327,-0.002156
-0.003312,0.00032,-0.0018
-0.002549,0.000356,-0.002213
-0.001558,-0.000451,-0.002428
-0.001165,-0.000473,-0.002316
-0.001086,0.000352,-0.001677
0.000212,1.7e-05,-0.00269
-0.00058,-0.000518,-0.002186
-0.000341,-0.000682,-0.002614
0.00146,-0.000308,-0.002212
-0.019376,0.001158,-0.002398
-0.019306,0.001466,-0.002396
-0.018749,0.001444,-0.0017
-0.018167,0.000504,-0.002449
-0.017677,0.000447,-0.001806
-0.018647,0.001109,-0.00213
-0.017155,0.000803,-0.002556
-0.016263,0.001633,-0.002419
-0.016245,0.001334,-0.002277
-0.015968,0.000572,-0.002474
-0.015852,0.0009,-0.00239
-0.015137,0.000912,-0.002248
-0.013791,0.000553,-0.002569
-0.014739,0.000703,-0.002239
-0.014222,0.001604,-0.002059
-0.014155,0.001299,-0.001853
-0.013753,0.00093,-0.002492
-0.013185,0.001531,-0.002629
-0.012573,0.001433,-0.002752
-0.012905,0.000598,-0.002192
-0.0127,0.000796,-0.002142
-0.011685,0.001128,-0.002548
-0.011137,0.000928,-0.002001
-0.010788,0.001311,-0.001816
-0.009757,0.001085,-0.001985
-0.009178,0.000482,-0.002229
-0.008751,0.001516,-0.002346
-0.007568,0.000429,-0.002127
-0.008382,0.000691,-0.002153
-0.008367,0.000696,-0.00214
-0.00777,0.000734,-0.002129
-0.007184,0.000412,-0.002089
-0.007109,0.000711,-0.002436
-0.005153,0.000672,-0.002453
-0.005509,0.000981,-0.001781
-0.004845,0.001315,-0.002239
-0.004434,0.000447,-0.002402
-0.004192,0.000647,-0.002009
-0.003773,0.000786,-0.00241
-0.003732,0.001328,-0.001779
-0.003237,0.001627,-0.00211
-0.001114,0.001457,-0.001844
-0.001015,0.000885,-0.002364
-0.00077,0.000473,-0.002514
-0.000594,0.001157,-0.002265
4.3e-05,0.00101,-0.002386
0.000296,0.001513,-0.001865
-0.000689,0.001656,-0.002275
0.001036,0.000563,-0.002236
0.002312,0.00107,-0.002138
0.0041,0.001535,-0.001871
-0.019806,0.00292,-0.002353
-0.019528,0.002614,-0.001773
-0.018964,0.002372,-0.002094
-0.018324,0.001712,-0.002575
-0.017523,0.001713,-0.002574
-0.01854,0.00273,-0.001923
-0.018067,0.002096,-0.002501
-0.017856,0.002738,-0.002527
-0.017271,0.001759,-0.002626
-0.016388,0.00184,-0.002302
-0.017318,0.002713,-0.002581
-0.016349,0.002519,-0.002408
-0.016228,0.001991,-0.002476
-0.015522,0.002305,-0.002608
-0.015186,0.002498,-0.00256
-0.014581,0.001821,-0.00252
-0.014177,0.002691,-0.001707
-0.014023,0.002097,-0.00243
-0.013681,0.002522,-0.0024
-0.013575,0.002934,-0.002729
-0.012395,0.002865,-0.002699
-0.012936,0.002468,-0.002328
-0.012973,0.002091,-0.002511
-0.012448,0.001945,-0.00253
-0.011444,0.001761,-0.002788
-0.012075,0.001996,-0.002649
-0.011543,0.00282,-0.002697
-0.011644,0.00186,-0.002054
-0.010874,0.001692,-0.002597
-0.011057,0.002759,-0.002731
-0.010316,0.002366,-0.002392
-0.008803,0.002446,-0.002088
-0.008595,0.002047,-0.002238
-0.008024,0.001951,-0.002079
-0.007733,0.002579,-0.001778
-0.007231,0.001711,-0.00252
-0.007195,0.002187,-0.001903
-0.006959,0.002367,-0.001862
-0.006663,0.0025,-0.001712
-0.006173,0.00189,-0.002322
-0.0056,0.002079,-0.00178
-0.005829,0.002535,-0.001668
-0.005177,0.002146,-0.002306
-0.004376,0.001917,-0.002308
-0.002447,0.001851,-0.002451
-0.003144,0.002827,-0.002372
-0.003076,0.002205,-0.002165
-0.00283,0.00281,-0.002177
-0.002446,0.002406,-0.002156
-0.001793,0.002442,-0.002299
-0.000274,0.002288,-0.002252
0.000666,0.002134,-0.002211
0.002098,0.002019,-0.00198
0.002595,0.002631,-0.001921
0.002325,0.002276,-0.002148
0.003183,0.001734,-0.002046
0.003531,0.002694,-0.001979
-0.018743,0.003109,-0.002305
-0.019767,0.00398,-0.001632
-0.019341,0.003919,-0.002378
-0.019248,0.003225,-0.002438
-0.018299,0.003476,-0.002107
-0.017689,0.003602,-0.002484
-0.016548,0.003255,-0.002359
-0.016534,0.00381,-0.002388
-0.016645,0.003542,-0.001686
-0.016293,0.003185,-0.002417
-0.015716,0.003081,-0.002646
-0.015821,0.003538,-0.002667
-0.015127,0.003263,-0.002478
-0.014777,0.00338,-0.002417
-0.014691,0.004007,-0.002341
-0.014543,0.003602,-0.002391
-0.013807,0.003924,-0.00238
-0.013557,0.003058,-0.002287
-0.013036,0.003592,-0.002096
-0.013037,0.00421,-0.002494
-0.011338,0.004055,-0.002691
-0.012294,0.00357,-0.002403
-0.011936,0.003464,-0.002409
-0.011578,0.003499,-0.002445
-0.010469,0.003821,-0.002767
-0.010401,0.003093,-0.002111
-0.010098,0.003089,-0.002188
-0.010939,0.003294,-0.002486
-0.009828,0.004109,-0.002393
-0.009784,0.003451,-0.001928
-0.00917,0.003767,-0.001916
-0.008288,0.003469,-0.00224
-0.006932,0.003199,-0.002304
-0.005383,0.003072,-0.001847
-0.005731,0.003488,-0.002297
-0.004803,0.00314,-0.001919
-0.004881,0.003659,-0.001907
-0.005286,0.004026,-0.00162
-0.004528,0.003397,-0.002025
-0.004189,0.00354,-0.002111
-0.003635,0.004029,-0.001903
-0.003818,0.003303,-0.00226
-0.003151,0.003521,-0.001928
-0.002588,0.003677,-0.002369
-0.002165,0.003008,-0.002166
-0.001773,0.003877,-0.001717
-0.001451,0.00328,-0.002316
0.0001,0.003038,-0.002174
0.000511,0.003597,-0.001941
0.000916,0.003344,-0.002067
0.001014,0.003847,-0.002028
0.001867,0.004106,-0.001889
0.002687,0.004205,-0.002226
-0.019366,0.004891,-0.001758
-0.019166,0.005261,-0.002301
-0.018836,0.004913,-0.002035
-0.018785,0.004447,-0.001722
-0.018048,0.004342,-0.002302
-0.017906,0.00511,-0.00244
-0.017055,0.004388,-0.002399
-0.017211,0.004979,-0.00226
-0.017193,0.005438,-0.002381
-0.01679,0.005031,-0.002235
-0.016539,0.004951,-0.001666
-0.015586,0.004336,-0.002639
-0.015886,0.00494,-0.002495
-0.014663,0.004838,-0.002317
-0.014429,0.005352,-0.00168
-0.013887,0.005381,-0.002477
-0.013374,0.004307,-0.002462
-0.012495,0.004282,-0.002457
-0.012835,0.004979,-0.002105
-0.012367,0.004861,-0.001927
-0.012366,0.004864,-0.001926
-0.012246,0.005343,-0.001942
-0.01093,0.004618,-0.002039
-0.011021,0.004748,-0.001662
-0.010408,0.005093,-0.001957
-0.009225,0.00504,-0.001858
-0.009233,0.004782,-0.00254
-0.007812,0.004836,-0.002119
-0.007059,0.005098,-0.001963
-0.006157,0.004994,-0.001967
-0.005643,0.005494,-0.001707
-0.005036,0.004909,-0.002265
-0.003548,0.005156,-0.002019
-0.00282,0.004443,-0.001771
-0.001051,0.004825,-0.002235
-4.1e-05,0.005243,-0.002052
2.5e-05,0.004778,-0.002269
0.000829,0.005279,-0.002188
0.001597,0.005322,-0.00219
0.002251,0.005024,-0.002203
0.003577,0.0043,-0.001948
0.004189,0.005437,-0.001938
-0.019883,0.005516,-0.002325
-0.01932,0.006676,-0.001754
-0.018807,0.006389,-0.001881
-0.018042,0.005694,-0.002338
-0.017412,0.006409,-0.001934
-0.016639,0.006181,-0.001778
-0.015956,0.00655,-0.00193
-0.016102,0.006455,-0.001605
-0.015251,0.005936,-0.001693
-0.015081,0.006075,-0.00223
-0.013802,0.005529,-0.001669
-0.014888,0.00639,-0.002127
-0.013928,0.006061,-0.002313
-0.013059,0.005585,-0.002272
-0.013231,0.006287,-0.002205
-0.012012,0.005699,-0.002075
-0.011552,0.005717,-0.002314
-0.01139,0.006506,-0.001989
-0.010451,0.005511,-0.001912
-0.010685,0.006528,-0.002125
-0.010457,0.005784,-0.002471
-0.009943,0.006533,-0.002435
-0.008569,0.005503,-0.00166
-0.009301,0.005573,-0.002334
-0.009784,0.005848,-0.002456
-0.009633,0.006288,-0.002424
-0.009289,0.005857,-0.00228
-0.008567,0.006206,-0.002452
-0.008149,0.005617,-0.001738
-0.007624,0.005529,-0.001621
-0.007642,0.00623,-0.002018
-0.00652,0.006205,-0.002083
-0.005933,0.00575,-0.002004
-0.004809,0.006408,-0.001862
-0.004183,0.006149,-0.001756
-0.002479,0.005756,-0.002153
-0.001614,0.005579,-0.001632
-0.001773,0.006327,-0.002206
-0.000849,0.006003,-0.001713
-0.000506,0.005886,-0.002222
0.000121,0.006561,-0.002181
0.001529,0.006286,-0.001948
0.002979,0.00603,-0.002105
-0.019938,0.006785,-0.002236
-0.018969,0.006972,-0.001942
-0.018668,0.006897,-0.002275
-0.018346,0.007611,-0.002175
-0.018058,0.00697,-0.002274
-0.017393,0.007291,-0.002348
-0.017279,0.007028,-0.002369
-0.016999,0.007828,-0.002339
-0.016231,0.007811,-0.00196
-0.015264,0.006835,-0.002236
-0.015888,0.007055,-0.001908
-0.015436,0.007621,-0.00219
-0.014439,0.007703,-0.002008
-0.014133,0.007402,-0.001701
-0.013397,0.006806,-0.002151
-0.013121,0.006884,-0.002126
-0.012585,0.006851,-0.001909
-0.013616,0.007245,-0.002218
-0.013566,0.007072,-0.001764
-0.01171,0.007036,-0.002176
-0.01096,0.00751,-0.002182
-0.010337,0.007373,-0.002067
-0.010034,0.007783,-0.002244
-0.009532,0.007986,-0.002136
-0.009603,0.007108,-0.002498
-0.008815,0.007041,-0.002606
-0.007863,0.006824,-0.002344
-0.008226,0.007974,-0.002393
-0.007902,0.007764,-0.001848
-0.007578,0.007461,-0.002074
-0.007174,0.006871,-0.002021
-0.006595,0.006939,-0.001943
-0.00711,0.007312,-0.002119
-0.006334,0.007159,-0.00193
-0.004428,0.007307,-0.00198
-0.003745,0.007195,-0.001779
-0.002935,0.007413,-0.002094
-0.019536,0.008137,-0.002054
-0.019158,0.00817,-0.002034
-0.019804,0.008307,-0.002025
-0.017943,0.008093,-0.001983
-0.018515,0.008248,-0.001961
-0.017772,0.008519,-0.002099
-0.016771,0.008257,-0.001701
-0.015371,0.008145,-0.001726
-0.008933,0.00808,-0.00217
-0.005466,0.008371,-0.002258
-0.004242,0.00886,-0.002067
-0.001955,0.008344,-0.001708
-0.005233,0.009669,-0.001682
-0.002895,0.010034,-0.001676
-0.015822,0.010719,-0.001666
-0.018957,-0.006951,-0.001211
-0.018293,-0.006344,-0.001073
-0.017643,-0.006022,-0.001117
-0.016976,-0.006912,-0.001401
-0.016375,-0.006151,-0.000935
-0.008341,-0.006336,-0.001203
-0.019454,-0.005875,-0.001566
-0.019051,-0.005141,-0.001012
-0.018101,-0.005514,-0.001394
-0.016689,-0.005122,-0.001579
-0.01701,-0.005942,-0.001345
-0.015705,-0.005612,-0.000855
-0.015392,-0.005283,-0.001335
-0.014909,-0.005788,-0.001113
-0.014217,-0.005973,-0.001141
-0.014388,-0.004831,-0.001324
-0.012601,-0.005852,-0.001378
-0.013325,-0.004828,-0.001533
-0.011527,-0.005506,-0.001417
-0.010851,-0.004867,-0.001408
-0.00993,-0.0054,-0.000999
-0.009271,-0.004887,-0.001369
-0.009112,-0.005416,-0.001565
-0.009278,-0.005605,-0.001109
-0.008605,-0.004837,-0.001111
-0.007219,-0.004987,-0.000957
-0.00721,-0.004766,-0.001316
-0.005694,-0.00562,-0.00146
-0.002849,-0.005049,-0.001316
-0.002128,-0.005616,-0.001427
-0.019538,-0.004246,-0.001276
-0.018919,-0.004134,-0.001043
-0.017913,-0.004603,-0.001124
-0.017736,-0.004048,-0.000707
-0.017136,-0.003473,-0.00126
-0.016664,-0.004522,-0.00111
-0.015185,-0.004201,-0.001408
-0.015855,-0.004211,-0.001114
-0.013857,-0.00441,-0.000882
-0.012907,-0.004574,-0.001018
-0.012388,-0.004096,-0.000765
-0.011403,-0.00449,-0.001169
-0.010495,-0.004195,-0.000869
-0.008659,-0.004386,-0.000961
-0.0079,-0.004652,-0.001371
-0.006777,-0.004508,-0.001353
-0.006125,-0.004439,-0.001087
-0.005673,-0.003557,-0.001579
-0.005383,-0.004536,-0.00117
-0.005596,-0.003493,-0.001061
-0.003622,-0.004547,-0.001296
-0.00405,-0.004077,-0.001279
-0.001093,-0.004074,-0.001449
-0.001803,-0.004444,-0.001299
-0.019865,-0.002491,-0.001488
-0.019292,-0.002983,-0.001104
-0.018741,-0.002881,-0.001276
-0.018206,-0.003393,-0.001202
-0.017734,-0.002558,-0.001224
-0.017046,-0.003004,-0.001348
-0.016555,-0.002229,-0.001299
-0.016201,-0.003249,-0.001308
-0.015509,-0.003271,-0.001298
-0.015865,-0.002588,-0.001165
-0.014922,-0.002943,-0.000919
-0.013847,-0.003168,-0.001405
-0.014257,-0.002301,-0.000854
-0.013048,-0.002175,-0.001067
-0.01251,-0.002549,-0.001042
-0.011769,-0.002198,-0.001464
-0.01208,-0.003137,-0.001275
-0.011215,-0.002475,-0.001198
-0.010616,-0.002548,-0.00136
-0.010568,-0.003159,-0.000999
-0.009812,-0.003169,-0.001028
-0.008964,-0.002829,-0.00113
-0.008097,-0.003127,-0.001143
-0.007698,-0.002453,-0.001139
-0.007103,-0.003273,-0.001389
-0.006869,-0.002819,-0.001169
-0.005503,-0.003015,-0.001244
-0.003979,-0.002948,-0.001523
-0.004464,-0.003301,-0.001103
-0.004596,-0.002536,-0.001235
-0.00326,-0.003017,-0.001086
-0.00252,-0.003112,-0.001348
-0.000967,-0.003263,-0.00131
-0.001036,-0.002268,-0.001281
8.4e-05,-0.002556,-0.001198
-0.01899,-0.001593,-0.0012
-0.018767,-0.000878,-0.001042
-0.018338,-0.001955,-0.001225
-0.017461,-0.001678,-0.001241
-0.016651,-0.000938,-0.001433
-0.017291,-0.000931,-0.001088
-0.016942,-0.001576,-0.001238
-0.015917,-0.000907,-0.001398
-0.015967,-0.001208,-0.000826
-0.015564,-0.00174,-0.001217
-0.015145,-0.001224,-0.001236
-0.01473,-0.001981,-0.001139
-0.014417,-0.000906,-0.00115
-0.014159,-0.001752,-0.001111
-0.013284,-0.001149,-0.001125
-0.011633,-0.001582,-0.001385
-0.012122,-0.001194,-0.001136
-0.011459,-0.001064,-0.001185
-0.01016,-0.001245,-0.001486
-0.010931,-0.00133,-0.001288
-0.010082,-0.001758,-0.001084
-0.009532,-0.001463,-0.001072
-0.008948,-0.001227,-0.001034
-0.007925,-0.001425,-0.000919
-0.006225,-0.002104,-0.001329
-0.006904,-0.001334,-0.001246
-0.00571,-0.001738,-0.001192
-0.004754,-0.00155,-0.001088
-0.004107,-0.001473,-0.00108
-0.003464,-0.00122,-0.001342
-0.00303,-0.001824,-0.001278
-0.001805,-0.002065,-0.001512
-0.002009,-0.001756,-0.001083
-0.000707,-0.001239,-0.001244
0.000996,-0.000984,-0.001169
-0.019051,-0.000341,-0.001483
-0.019861,-0.000864,-0.000827
-0.018949,0.000328,-0.001216
-0.018423,0.000255,-0.001054
-0.018124,-0.000639,-0.001046
-0.017849,-0.000207,-0.00115
-0.016531,3.6e-05,-0.001253
-0.015809,0.000398,-0.001174
-0.015315,-0.000557,-0.000836
-0.014822,0.000368,-0.001211
-0.014039,1.7e-05,-0.001168
-0.013764,0.000293,-0.001075
-0.013457,-0.000674,-0.001203
-0.013232,0.000161,-0.001123
-0.012454,0.000351,-0.001102
-0.012349,-0.000763,-0.001046
-0.011753,7.1e-05,-0.001437
-0.011286,-0.000203,-0.000979
-0.010038,-0.00035,-0.001505
-0.010162,-0.000116,-0.000709
-0.008735,-0.000691,-0.001593
-0.009714,0.000397,-0.001582
-0.009452,0.0001,-0.001203
-0.009058,0.000223,-0.001317
-0.00912,-0.000389,-0.001174
-0.008441,-0.000833,-0.001531
-0.008227,-0.0005,-0.001378
-0.008,0.000354,-0.001558
-0.007524,0.000124,-0.001468
-0.008307,3.1e-05,-0.000786
-0.007846,-0.000645,-0.00112
-0.006092,-0.000874,-0.001501
-0.006922,0.000244,-0.001579
-0.006656,-0.000653,-0.001375
-0.007234,-0.000803,-0.001145
-0.006285,0.000204,-0.001279
-0.005385,-0.000821,-0.001334
-0.005732,0.000207,-0.001171
-0.004232,-0.000255,-0.001085
-0.003955,9.5e-05,-0.001284
-0.002405,-0.000758,-0.00148
-0.002823,0.000114,-0.001206
-0.002394,-0.000452,-0.001017
-0.001251,-0.000446,-0.001185
-0.000924,0.000172,-0.001157
0.000119,-0.000797,-0.001489
0.000446,0.000374,-0.001167
0.001708,0.000383,-0.001453
0.002025,-0.000349,-0.001221
-0.019806,0.000461,-0.001255
-0.019747,0.001237,-0.001161
-0.018026,0.000723,-0.00135
-0.017652,0.001207,-0.001263
-0.017247,0.000438,-0.001145
-0.017307,0.001604,-0.001273
-0.017084,0.000901,-0.001215
-0.016635,0.001282,-0.00135
-0.016455,0.000664,-0.001241
-0.015925,0.001088,-0.001391
-0.015432,0.001397,-0.001361
-0.014993,0.000996,-0.001192
-0.014878,0.001498,-0.001186
-0.013956,0.000752,-0.001146
-0.013526,0.001272,-0.001168
-0.013174,0.000789,-0.001034
-0.012683,0.001235,-0.000788
-0.012009,0.000537,-0.001578
-0.011349,0.000469,-0.001389
-0.012107,0.000905,-0.001277
-0.012323,0.001569,-0.001208
-0.010503,0.000861,-0.001343
-0.010971,0.001564,-0.001394
-0.010043,0.001115,-0.001309
-0.00958,0.00091,-0.001444
-0.008562,0.000889,-0.001343
-0.00919,0.001201,-0.00122
-0.007888,0.001605,-0.001411
-0.008258,0.001007,-0.000873
-0.006648,0.000825,-0.00148
-0.006576,0.00141,-0.001372
-0.007127,0.000983,-0.001014
-0.006344,0.001502,-0.001081
-0.004994,0.000517,-0.001312
-0.005216,0.001379,-0.001107
-0.004247,0.001467,-0.001145
-0.002835,0.000874,-0.001185
-0.002222,0.00127,-0.001144
-0.001677,0.000993,-0.001265
-0.000178,0.000939,-0.0013
0.001525,0.001376,-0.001457
0.002809,0.001272,-0.001238
0.003443,0.001322,-0.001407
-0.019168,0.001691,-0.001442
-0.019326,0.002648,-0.001133
-0.018777,0.002797,-0.001119
-0.018763,0.002485,-0.000981
-0.018217,0.002686,-0.001145
-0.01801,0.001928,-0.001285
-0.017504,0.002175,-0.001252
-0.01749,0.001921,-0.001256
-0.01666,0.001927,-0.001447
-0.016394,0.002445,-0.001365
-0.017168,0.00251,-0.001313
-0.015869,0.002405,-0.001357
-0.015647,0.002076,-0.001311
-0.015231,0.001946,-0.001249
-0.015161,0.002584,-0.001334
-0.014579,0.001786,-0.001193
-0.013879,0.001697,-0.001202
-0.014608,0.002364,-0.001264
-0.013902,0.002182,-0.001245
-0.012998,0.001759,-0.001236
-0.012963,0.002132,-0.001239
-0.01142,0.002012,-0.001359
-0.012141,0.002151,-0.001356
-0.012088,0.00266,-0.001192
-0.011244,0.002457,-0.001238
-0.010073,0.001748,-0.001585
-0.010852,0.002586,-0.001173
-0.010083,0.002279,-0.001354
-0.01008,0.002285,-0.001311
-0.009387,0.001831,-0.001103
-0.009564,0.002645,-0.001057
-0.008893,0.002327,-0.000947
-0.00872,0.002211,-0.00097
-0.007322,0.001731,-0.001156
-0.008226,0.001956,-0.001133
-0.008177,0.002535,-0.001263
-0.007564,0.002752,-0.000844
-0.00734,0.002891,-0.00126
-0.00649,0.002428,-0.00132
-0.00628,0.001928,-0.001161
-0.005111,0.001954,-0.001324
-0.004975,0.002848,-0.00125
-0.003751,0.001983,-0.001366
-0.004096,0.002699,-0.001295
-0.003063,0.001812,-0.001274
-0.002421,0.002588,-0.001046
-0.001545,0.002009,-0.001085
-0.001174,0.002737,-0.001084
-0.000695,0.002252,-0.001027
0.001548,0.002487,-0.001552
0.0006,0.002016,-0.001221
0.002959,0.002935,-0.001237
0.003888,0.002578,-0.001325
-0.019631,0.003759,-0.001153
-0.018896,0.003891,-0.000937
-0.017463,0.002954,-0.001523
-0.018307,0.003756,-0.001469
-0.018064,0.004013,-0.00136
-0.018222,0.0035,-0.000843
-0.017499,0.003757,-0.00092
-0.017161,0.004093,-0.001467
-0.016488,0.004021,-0.001424
-0.017293,0.003049,-0.001234
-0.016153,0.003264,-0.001151
-0.015834,0.003641,-0.001289
-0.015813,0.003872,-0.000931
-0.015054,0.00324,-0.001348
-0.014531,0.003093,-0.001227
-0.014297,0.003771,-0.001307
-0.013733,0.00314,-0.001194
-0.012875,0.003005,-0.001174
-0.012915,0.004123,-0.001051
-0.01262,0.003436,-0.001135
-0.011393,0.004097,-0.001036
-0.01112,0.004003,-0.001276
-0.010921,0.003144,-0.001035
-0.010665,0.003568,-0.001193
-0.010243,0.003365,-0.001333
-0.00944,0.003155,-0.001528
-0.009795,0.004105,-0.00111
-0.007882,0.003004,-0.00126
-0.007912,0.003563,-0.001248
-0.007536,0.00382,-0.001145
-0.007096,0.00407,-0.001151
-0.006568,0.003297,-0.001275
-0.006158,0.003482,-0.000915
-0.005652,0.002986,-0.001065
-0.005628,0.00384,-0.000889
-0.004476,0.004019,-0.001513
-0.003642,0.003001,-0.00112
-0.003826,0.00414,-0.001246
